FIPS,c,s,m15,mdf,mx14,mxdf,m
47119,Maury County,Tenn.,0,0,11200,200,5000
47107,McMinn County,Tenn.,0,0,11200,200,5000
47109,McNairy County,Tenn.,0,0,11200,200,5000
47121,Meigs County,Tenn.,0,0,11200,200,5000
47123,Monroe County,Tenn.,0,0,11200,200,5000
47125,Montgomery County,Tenn.,0,0,11200,200,5000
47127,Moore County,Tenn.,0,0,11200,200,5000
47129,Morgan County,Tenn.,0,0,11200,200,5000
47131,Obion County,Tenn.,0,0,11200,200,5000
47133,Overton County,Tenn.,0,0,11200,200,5000
47135,Perry County,Tenn.,0,0,11200,200,5000
47137,Pickett County,Tenn.,0,0,11200,200,5000
47139,Polk County,Tenn.,0,0,11200,200,5000
47141,Putnam County,Tenn.,0,0,11200,200,5000
47143,Rhea County,Tenn.,0,0,11200,200,5000
47145,Roane County,Tenn.,0,0,11200,200,5000
47147,Robertson County,Tenn.,0,0,11200,200,5000
47149,Rutherford County,Tenn.,0,0,11200,200,5000
47151,Scott County,Tenn.,0,0,11200,200,5000
47153,Sequatchie County,Tenn.,0,0,11200,200,5000
47155,Sevier County,Tenn.,0,0,11200,200,5000
47157,Shelby County,Tenn.,0,0,11200,200,5000
47159,Smith County,Tenn.,0,0,11200,200,5000
47161,Stewart County,Tenn.,0,0,11200,200,5000
47163,Sullivan County,Tenn.,0,0,11200,200,5000
47165,Sumner County,Tenn.,0,0,11200,200,5000
47167,Tipton County,Tenn.,0,0,11200,200,5000
47169,Trousdale County,Tenn.,0,0,11200,200,5000
47171,Unicoi County,Tenn.,0,0,11200,200,5000
47173,Union County,Tenn.,0,0,11200,200,5000
47175,Van Buren County,Tenn.,0,0,11200,200,5000
47177,Warren County,Tenn.,0,0,11200,200,5000
47179,Washington County,Tenn.,0,0,11200,200,5000
47181,Wayne County,Tenn.,0,0,11200,200,5000
47183,Weakley County,Tenn.,0,0,11200,200,5000
47185,White County,Tenn.,0,0,11200,200,5000
47187,Williamson County,Tenn.,0,0,11200,200,5000
47189,Wilson County,Tenn.,0,0,11200,200,5000
48001,Anderson County,Texas,9000,0,12700,0,12700
48003,Andrews County,Texas,4000,0,12700,0,9000
48005,Angelina County,Texas,9000,0,12700,0,12700
48007,Aransas County,Texas,4000,-5000,12700,0,9000
48009,Archer County,Texas,4000,-5000,12700,0,9000
48011,Armstrong County,Texas,4000,0,12700,0,9000
48013,Atascosa County,Texas,4000,-3000,12700,0,7500
48015,Austin County,Texas,0,0,12700,0,6000
48017,Bailey County,Texas,4000,0,12700,0,9000
48019,Bandera County,Texas,4000,-3000,12700,0,7000
48021,Bastrop County,Texas,4000,4000,12700,0,6000
48023,Baylor County,Texas,9000,0,12700,0,12700
48025,Bee County,Texas,7300,-1700,12700,0,9000
48027,Bell County,Texas,4000,4000,12700,0,6000
48029,Bexar County,Texas,0,-3000,12700,0,7000
48031,Blanco County,Texas,4000,4000,12700,0,6000
48033,Borden County,Texas,4000,0,12700,0,9000
48035,Bosque County,Texas,4000,4000,12700,0,6000
48037,Bowie County,Texas,4000,-5000,12700,0,9000
48039,Brazoria County,Texas,0,0,12700,0,6000
48041,Brazos County,Texas,0,0,12700,0,6000
48043,Brewster County,Texas,4000,0,12700,0,9000
48045,Briscoe County,Texas,4000,0,12700,0,9000
48047,Brooks County,Texas,4000,-5000,12700,0,9000
48049,Brown County,Texas,9000,0,12700,0,12700
48051,Burleson County,Texas,4000,4000,12700,0,6000
48053,Burnet County,Texas,4000,4000,12700,0,7300
48055,Caldwell County,Texas,4000,4000,12700,0,6000
48057,Calhoun County,Texas,4000,-5000,12700,0,9000
48059,Callahan County,Texas,4000,0,12700,0,9000
48061,Cameron County,Texas,0,0,12700,0,6000
48063,Camp County,Texas,9000,0,12700,0,12700
48065,Carson County,Texas,4000,0,12700,0,9000
48067,Cass County,Texas,9000,0,12700,0,12700
48069,Castro County,Texas,4000,0,12700,0,9000
48071,Chambers County,Texas,0,0,12700,0,7000
48073,Cherokee County,Texas,9000,0,12700,0,12700
48075,Childress County,Texas,4000,0,12700,0,9000
48077,Clay County,Texas,4000,-5000,12700,0,9000
48079,Cochran County,Texas,4000,0,12700,0,9000
48081,Coke County,Texas,4000,4000,12700,0,6000
48083,Coleman County,Texas,4000,4000,12700,0,6000
48085,Collin County,Texas,0,0,12700,0,5500
48087,Collingsworth County,Texas,4000,0,12700,0,9000
48089,Colorado County,Texas,5500,-1500,12700,0,9000
48091,Comal County,Texas,0,-3000,12700,0,7000
48093,Comanche County,Texas,4000,0,12700,0,9000
48095,Concho County,Texas,5000,5000,12700,0,9000
48097,Cooke County,Texas,0,0,12700,0,9000
48099,Coryell County,Texas,4000,4000,12700,0,6000
48101,Cottle County,Texas,4000,0,12700,0,9000
48103,Crane County,Texas,4000,0,12700,0,9000
48105,Crockett County,Texas,5000,5000,12700,0,9000
48107,Crosby County,Texas,4000,0,12700,0,9000
48109,Culberson County,Texas,9000,0,12700,0,12700
48111,Dallam County,Texas,4000,0,12700,0,9000
48113,Dallas County,Texas,0,0,12700,0,5500
48115,Dawson County,Texas,4000,0,12700,0,9000
48123,DeWitt County,Texas,9000,0,12700,0,12700
48117,Deaf Smith County,Texas,4000,0,12700,0,9000
48119,Delta County,Texas,4000,-5000,12700,0,9000
48121,Denton County,Texas,0,0,12700,0,7000
48125,Dickens County,Texas,4000,0,12700,0,9000
48127,Dimmit County,Texas,9000,0,12700,0,12700
48129,Donley County,Texas,4000,0,12700,0,9000
48131,Duval County,Texas,9000,0,12700,0,12700
48133,Eastland County,Texas,4000,0,12700,0,9000
48135,Ector County,Texas,4000,0,12700,0,9000
48137,Edwards County,Texas,9000,0,12700,0,12700
48141,El Paso County,Texas,0,0,12700,0,7000
48139,Ellis County,Texas,0,0,12700,0,6000
48143,Erath County,Texas,0,0,12700,0,6000
48145,Falls County,Texas,4000,4000,12700,0,6000
48147,Fannin County,Texas,0,0,12700,0,9000
48149,Fayette County,Texas,4000,0,12700,0,6000
48151,Fisher County,Texas,4000,0,12700,0,9000
48153,Floyd County,Texas,4000,0,12700,0,9000
48155,Foard County,Texas,9000,0,12700,0,12700
48157,Fort Bend County,Texas,0,0,12700,0,7000
48159,Franklin County,Texas,9000,0,12700,0,12700
48161,Freestone County,Texas,4000,4000,12700,0,6000
48163,Frio County,Texas,9000,0,12700,0,12700
48165,Gaines County,Texas,4000,0,12700,0,9000
48167,Galveston County,Texas,0,0,12700,0,6000
48169,Garza County,Texas,4000,0,12700,0,9000
48171,Gillespie County,Texas,9000,0,12700,0,12700
48173,Glasscock County,Texas,4000,0,12700,0,9000
48175,Goliad County,Texas,4000,-5000,12700,0,9000
48177,Gonzales County,Texas,9000,0,12700,0,12700
48179,Gray County,Texas,4000,0,12700,0,9000
48181,Grayson County,Texas,0,0,12700,0,7000
48183,Gregg County,Texas,4000,-5000,12700,0,9000
48185,Grimes County,Texas,0,0,12700,0,6000
48187,Guadalupe County,Texas,0,-7000,12700,0,7000
48189,Hale County,Texas,4000,0,12700,0,9000
48191,Hall County,Texas,4000,0,12700,0,9000
48193,Hamilton County,Texas,4000,4000,12700,0,6000
48195,Hansford County,Texas,4000,0,12700,0,9000
48197,Hardeman County,Texas,9000,0,12700,0,12700
48199,Hardin County,Texas,4000,-3000,12700,0,9000
48201,Harris County,Texas,0,0,12700,0,7000
48203,Harrison County,Texas,9000,0,12700,0,12700
48205,Hartley County,Texas,4000,0,12700,0,9000
48207,Haskell County,Texas,4000,0,12700,0,9000
48209,Hays County,Texas,0,0,12700,0,6000
48211,Hemphill County,Texas,4000,0,12700,0,9000
48213,Henderson County,Texas,0,0,12700,0,9000
48215,Hidalgo County,Texas,0,0,12700,0,7000
48217,Hill County,Texas,4000,4000,12700,0,6000
48219,Hockley County,Texas,4000,0,12700,0,9000
48221,Hood County,Texas,0,0,12700,0,6000
48223,Hopkins County,Texas,9000,0,12700,0,12700
48225,Houston County,Texas,4000,0,12700,0,9000
48227,Howard County,Texas,4000,0,12700,0,9000
48229,Hudspeth County,Texas,9000,0,12700,0,12700
48231,Hunt County,Texas,0,0,12700,0,7000
48233,Hutchinson County,Texas,4000,0,12700,0,9000
48235,Irion County,Texas,4000,4000,12700,0,7000
48237,Jack County,Texas,9000,0,12700,0,12700
48239,Jackson County,Texas,9000,0,12700,0,12700
48241,Jasper County,Texas,5500,-1500,12700,0,9000
48243,Jeff Davis County,Texas,9000,0,12700,0,12700
48245,Jefferson County,Texas,0,0,12700,0,7000
48247,Jim Hogg County,Texas,9000,0,12700,0,12700
48249,Jim Wells County,Texas,7300,-1700,12700,0,9000
48251,Johnson County,Texas,0,0,12700,0,6000
48253,Jones County,Texas,4000,0,12700,0,9000
48255,Karnes County,Texas,9000,0,12700,0,12700
48257,Kaufman County,Texas,0,0,12700,0,7000
48259,Kendall County,Texas,4000,-3000,12700,0,7000
48261,Kenedy County,Texas,9000,0,12700,0,12700
48263,Kent County,Texas,4000,0,12700,0,9000
48265,Kerr County,Texas,9000,0,12700,0,12700
48267,Kimble County,Texas,5000,5000,12700,0,9000
48269,King County,Texas,4000,0,12700,0,9000
48271,Kinney County,Texas,9000,0,12700,0,12700
48273,Kleberg County,Texas,7300,-1700,12700,0,9000
48275,Knox County,Texas,4000,0,12700,0,9000
48283,La Salle County,Texas,9000,0,12700,0,12700
48277,Lamar County,Texas,9000,0,12700,0,12700
48279,Lamb County,Texas,4000,0,12700,0,9000
48281,Lampasas County,Texas,4000,4000,12700,0,6000
48285,Lavaca County,Texas,9000,0,12700,0,12700
48287,Lee County,Texas,4000,4000,12700,0,6000
48289,Leon County,Texas,4000,4000,12700,0,6000
48291,Liberty County,Texas,0,0,12700,0,7500
48293,Limestone County,Texas,4000,4000,12700,0,6000
48295,Lipscomb County,Texas,4000,0,12700,0,9000
48297,Live Oak County,Texas,9000,0,12700,0,12700
48299,Llano County,Texas,4000,4000,12700,0,6000
48301,Loving County,Texas,4000,0,12700,0,9000
48303,Lubbock County,Texas,4000,0,12700,0,9000
48305,Lynn County,Texas,4000,0,12700,0,9000
48313,Madison County,Texas,4000,4000,12700,0,6000
48315,Marion County,Texas,9000,0,12700,0,12700
48317,Martin County,Texas,4000,0,12700,0,9000
48319,Mason County,Texas,5000,5000,12700,0,9000
48321,Matagorda County,Texas,5500,-1500,12700,0,9000
48323,Maverick County,Texas,9000,0,12700,0,12700
48307,McCulloch County,Texas,4000,4000,12700,0,6000
48309,McLennan County,Texas,4000,4000,12700,0,6000
48311,McMullen County,Texas,9000,0,12700,0,12700
48325,Medina County,Texas,4000,-3000,12700,0,7500
48327,Menard County,Texas,5000,5000,12700,0,9000
48329,Midland County,Texas,4000,0,12700,0,9000
48331,Milam County,Texas,4000,4000,12700,0,6000
48333,Mills County,Texas,4000,4000,12700,0,6000
48335,Mitchell County,Texas,4000,0,12700,0,9000
48337,Montague County,Texas,9000,0,12700,0,12700
48339,Montgomery County,Texas,0,0,12700,0,7000
48341,Moore County,Texas,4000,0,12700,0,9000
48343,Morris County,Texas,9000,0,12700,0,12700
48345,Motley County,Texas,4000,0,12700,0,9000
48347,Nacogdoches County,Texas,9000,0,12700,0,12700
48349,Navarro County,Texas,0,0,12700,0,9000
48351,Newton County,Texas,9000,0,12700,0,12700
48353,Nolan County,Texas,4000,0,12700,0,9000
48355,Nueces County,Texas,3200,-5800,12700,0,8500
48357,Ochiltree County,Texas,4000,0,12700,0,9000
48359,Oldham County,Texas,4000,0,12700,0,9000
48361,Orange County,Texas,0,0,12700,0,7500
48363,Palo Pinto County,Texas,0,0,12700,0,7500
48365,Panola County,Texas,9000,0,12700,0,12700
48367,Parker County,Texas,0,0,12700,0,7000
48369,Parmer County,Texas,4000,0,12700,0,9000
48371,Pecos County,Texas,4000,0,12700,0,9000
48373,Polk County,Texas,9000,0,12700,0,12700
48375,Potter County,Texas,4000,0,12700,0,9000
48377,Presidio County,Texas,9000,0,12700,0,12700
48379,Rains County,Texas,9000,0,12700,0,12700
48381,Randall County,Texas,4000,0,12700,0,9000
48383,Reagan County,Texas,4000,4000,12700,0,6000
48385,Real County,Texas,9000,0,12700,0,12700
48387,Red River County,Texas,9000,0,12700,0,12700
48389,Reeves County,Texas,4000,0,12700,0,9000
48391,Refugio County,Texas,7300,-1700,12700,0,9000
48393,Roberts County,Texas,4000,0,12700,0,9000
48395,Robertson County,Texas,4000,4000,12700,0,6000
48397,Rockwall County,Texas,0,0,12700,0,6000
48399,Runnels County,Texas,4000,4000,12700,0,6000
48401,Rusk County,Texas,4000,-5000,12700,0,9000
48403,Sabine County,Texas,9000,0,12700,0,12700
48405,San Augustine County,Texas,9000,0,12700,0,12700
48407,San Jacinto County,Texas,0,0,12700,0,7500
48409,San Patricio County,Texas,3200,-5800,12700,0,7300
48411,San Saba County,Texas,4000,4000,12700,0,6000
48413,Schleicher County,Texas,5000,5000,12700,0,9000
48415,Scurry County,Texas,4000,0,12700,0,9000
48417,Shackelford County,Texas,4000,0,12700,0,9000
48419,Shelby County,Texas,9000,0,12700,0,12700
48421,Sherman County,Texas,4000,0,12700,0,9000
48423,Smith County,Texas,4000,-5000,12700,0,9000
48425,Somervell County,Texas,0,0,12700,0,6000
48427,Starr County,Texas,0,0,12700,0,9000
48429,Stephens County,Texas,4000,0,12700,0,9000
48431,Sterling County,Texas,5000,5000,12700,0,9000
48433,Stonewall County,Texas,4000,0,12700,0,9000
48435,Sutton County,Texas,5000,5000,12700,0,9000
48437,Swisher County,Texas,4000,0,12700,0,9000
48439,Tarrant County,Texas,0,0,12700,0,6000
48441,Taylor County,Texas,4000,0,12700,0,9000
48443,Terrell County,Texas,9000,0,12700,0,12700
48445,Terry County,Texas,4000,0,12700,0,9000
48447,Throckmorton County,Texas,4000,0,12700,0,9000
48449,Titus County,Texas,9000,0,12700,0,12700
48451,Tom Green County,Texas,4000,4000,12700,0,7000
48453,Travis County,Texas,0,0,12700,0,6000
48455,Trinity County,Texas,9000,0,12700,0,12700
48457,Tyler County,Texas,5500,-1500,12700,0,9000
48459,Upshur County,Texas,4000,-5000,12700,0,9000
48461,Upton County,Texas,4000,0,12700,0,9000
48463,Uvalde County,Texas,9000,0,12700,0,12700
48465,Val Verde County,Texas,9000,0,12700,0,12700
48467,Van Zandt County,Texas,9000,0,12700,0,12700
48469,Victoria County,Texas,4000,-5000,12700,0,9000
48471,Walker County,Texas,0,0,12700,0,6000
48473,Waller County,Texas,0,0,12700,0,6000
48475,Ward County,Texas,4000,0,12700,0,9000
48477,Washington County,Texas,0,0,12700,0,6000
48479,Webb County,Texas,0,0,12700,0,9000
48481,Wharton County,Texas,5500,-1500,12700,0,9000
48483,Wheeler County,Texas,4000,0,12700,0,9000
48485,Wichita County,Texas,4000,-5000,12700,0,9000
48487,Wilbarger County,Texas,9000,0,12700,0,12700
48489,Willacy County,Texas,4000,-5000,12700,0,9000
48491,Williamson County,Texas,0,0,12700,0,6000
48493,Wilson County,Texas,4000,-3000,12700,0,7500
48495,Winkler County,Texas,4000,0,12700,0,9000
48497,Wise County,Texas,0,0,12700,0,7000
48499,Wood County,Texas,9000,0,12700,0,12700
48501,Yoakum County,Texas,4000,0,12700,0,9000
48503,Young County,Texas,9000,0,12700,0,12700
48505,Zapata County,Texas,9000,0,12700,0,12700
48507,Zavala County,Texas,9000,0,12700,0,12700
49001,Beaver County,Utah,2500,0,7600,0,5000
49003,Box Elder County,Utah,2500,0,7600,0,5000
49005,Cache County,Utah,2500,0,7600,0,5000
49007,Carbon County,Utah,2500,0,7600,0,5000
49009,Daggett County,Utah,2500,0,7600,0,5000
49011,Davis County,Utah,2500,0,9200,0,5000
49013,Duchesne County,Utah,2500,0,7600,0,5000
49015,Emery County,Utah,2500,0,7600,0,5000
49017,Garfield County,Utah,2500,0,7600,0,5000
49019,Grand County,Utah,2500,0,7600,0,5000
49021,Iron County,Utah,2500,0,7600,0,5000
49023,Juab County,Utah,2500,0,7600,0,5000
49025,Kane County,Utah,2500,0,7600,0,5000
49027,Millard County,Utah,2500,0,7600,0,5000
49029,Morgan County,Utah,2500,0,7600,0,5000
49031,Piute County,Utah,2500,0,7600,0,5000
49033,Rich County,Utah,2500,0,7600,0,5000
49035,Salt Lake County,Utah,2500,0,9200,0,5000
49037,San Juan County,Utah,2500,0,7600,0,5000
49039,Sanpete County,Utah,2500,0,7600,0,5000
49041,Sevier County,Utah,2500,0,7600,0,5000
49043,Summit County,Utah,2500,0,7600,0,5000
49045,Tooele County,Utah,2500,0,7600,0,5000
49047,Uintah County,Utah,2500,0,7600,0,5000
49049,Utah County,Utah,2500,0,7600,0,5000
49051,Wasatch County,Utah,2500,0,7600,0,5000
49053,Washington County,Utah,2500,0,7600,0,5000
49055,Wayne County,Utah,2500,0,7600,0,5000
49057,Weber County,Utah,2500,0,7600,0,5000
51001,Accomack County,Va.,3000,0,7000,0,4500
51003,Albemarle County,Va.,3000,0,8000,500,5200
51510,Alexandria city,Va.,2600,0,8000,-2000,3500
51005,Alleghany County,Va.,3000,0,7000,0,4500
51007,Amelia County,Va.,3000,0,7500,-2500,5200
51009,Amherst County,Va.,3000,0,7000,0,5000
51011,Appomattox County,Va.,3000,0,7000,0,5000
51013,Arlington County,Va.,2600,0,8000,-2000,3500
51015,Augusta County,Va.,3000,0,8000,500,5200
51017,Bath County,Va.,3000,0,7000,0,4500
51019,Bedford County,Va.,3000,0,8000,-2000,5200
51515,Bedford city,Va.,3000,0,8000,-2000,5200
51021,Bland County,Va.,3000,0,8000,-2000,5200
51023,Botetourt County,Va.,3000,0,8000,-2000,5200
51520,Bristol city,Va.,3000,0,7000,300,4000
51025,Brunswick County,Va.,3000,0,7000,0,4500
51027,Buchanan County,Va.,3000,0,7000,300,4500
51029,Buckingham County,Va.,3000,0,7000,0,5000
51530,Buena Vista city,Va.,3000,0,7000,0,4500
51031,Campbell County,Va.,3000,0,7000,0,5000
51033,Caroline County,Va.,3000,0,7000,0,4000
51035,Carroll County,Va.,3000,0,8000,-2000,5200
51036,Charles City County,Va.,3000,0,7000,-3000,4500
51037,Charlotte County,Va.,3000,0,7000,0,5000
51540,Charlottesville city,Va.,3000,0,8000,500,5200
51550,Chesapeake city,Va.,3000,0,7000,0,4500
51041,Chesterfield County,Va.,3000,0,7500,-2500,5200
51043,Clarke County,Va.,3000,0,7000,0,4000
51570,Colonial Heights city,Va.,3000,0,7000,-3000,4500
51580,Covington city,Va.,3000,0,7000,0,4500
51045,Craig County,Va.,3000,0,8000,-2000,5200
51047,Culpeper County,Va.,3000,0,7000,0,4000
51049,Cumberland County,Va.,3000,0,7000,-3000,5000
51590,Danville city,Va.,3000,0,7000,-500,4500
51051,Dickenson County,Va.,3000,0,7000,0,4500
51053,Dinwiddie County,Va.,3000,0,7000,-3000,4500
51595,Emporia city,Va.,3000,0,7000,0,4500
51057,Essex County,Va.,3000,0,8000,-2000,5200
51059,Fairfax County,Va.,2600,0,8000,-2000,4000
51600,Fairfax city,Va.,2600,0,8000,-2000,3500
51610,Falls Church city,Va.,2600,0,8000,-2000,3500
51061,Fauquier County,Va.,3000,0,6700,0,4000
51063,Floyd County,Va.,3000,0,8000,-2000,5200
51065,Fluvanna County,Va.,3000,0,8000,500,5200
51067,Franklin County,Va.,3000,0,8000,-2000,5200
51620,Franklin city,Va.,3000,0,7000,0,4500
51069,Frederick County,Va.,3000,0,7000,0,4500
51630,Fredericksburg city,Va.,3000,0,7000,0,4000
51640,Galax city,Va.,3000,0,8000,-2000,5200
51071,Giles County,Va.,3000,0,8000,-2000,5200
51073,Gloucester County,Va.,3000,0,8000,-2000,5200
51075,Goochland County,Va.,3000,0,7500,-2500,5200
51077,Grayson County,Va.,3000,0,7000,300,4500
51079,Greene County,Va.,3000,0,8000,500,5200
51081,Greensville County,Va.,3000,0,7000,0,4500
51083,Halifax County,Va.,3000,0,7000,300,5000
51650,Hampton city,Va.,3000,0,8000,-2000,5200
51085,Hanover County,Va.,3000,0,7500,-2500,4500
51660,Harrisonburg city,Va.,3000,0,7000,0,4500
51087,Henrico County,Va.,3000,0,7500,-2500,5200
51089,Henry County,Va.,3000,0,7500,-2500,5200
51091,Highland County,Va.,3000,0,7000,0,4500
51670,Hopewell city,Va.,3000,0,7000,-3000,4500
51093,Isle of Wight County,Va.,3000,0,8000,-2000,5200
51095,James City County,Va.,3000,0,8000,-2000,5200
51097,King and Queen County,Va.,3000,0,8000,-2000,5200
51099,King George County,Va.,3000,0,7000,0,4000
51101,King William County,Va.,3000,0,7000,-3000,4500
51103,Lancaster County,Va.,3000,0,8000,-2000,5200
51105,Lee County,Va.,3000,0,7000,300,4500
51678,Lexington city,Va.,3000,0,8000,-2000,5200
51107,Loudoun County,Va.,2600,0,8000,-2000,4000
51109,Louisa County,Va.,3000,0,7000,0,4000
51111,Lunenburg County,Va.,3000,0,7000,0,5000
51680,Lynchburg city,Va.,3000,0,7000,0,5000
51113,Madison County,Va.,3000,0,7000,0,4500
51683,Manassas city,Va.,3000,0,6700,0,4000
51685,Manassas Park city,Va.,3000,0,6700,0,4000
51690,Martinsville city,Va.,3000,0,7500,-2500,5200
51115,Mathews County,Va.,3000,0,8000,-2000,5200
51117,Mecklenburg County,Va.,3000,0,7000,0,5000
51119,Middlesex County,Va.,3000,0,8000,-2000,5200
51121,Montgomery County,Va.,3000,0,8000,-2000,5200
51125,Nelson County,Va.,3000,0,8000,500,5200
51127,New Kent County,Va.,3000,0,7500,-2500,5200
51700,Newport News city,Va.,3000,0,8000,-2000,5200
51710,Norfolk city,Va.,3000,0,7000,0,4500
51131,Northampton County,Va.,3000,0,7000,0,4500
51133,Northumberland County,Va.,3000,0,8000,-2000,5200
51720,Norton city,Va.,3000,0,7000,0,4500
51135,Nottoway County,Va.,3000,0,7000,-3000,5000
51137,Orange County,Va.,3000,0,7000,0,4000
51139,Page County,Va.,3000,0,7000,0,4500
51141,Patrick County,Va.,3000,0,7000,0,4500
51730,Petersburg city,Va.,3000,0,7000,-3000,4500
51143,Pittsylvania County,Va.,3000,0,7000,-500,4500
51735,Poquoson city,Va.,3000,0,7000,0,4500
51740,Portsmouth city,Va.,3000,0,7000,0,4500
51145,Powhatan County,Va.,3000,0,7500,-2500,5200
51147,Prince Edward County,Va.,3000,0,7000,0,5000
51149,Prince George County,Va.,3000,0,7000,-3000,4500
51153,Prince William County,Va.,2600,0,6700,0,4000
51155,Pulaski County,Va.,3000,0,8000,-2000,5200
51750,Radford city,Va.,3000,0,8000,-2000,5200
51157,Rappahannock County,Va.,3000,0,7000,0,4500
51159,Richmond County,Va.,3000,0,7000,0,4500
51760,Richmond city,Va.,3000,0,7500,-2500,5200
51161,Roanoke County,Va.,3000,0,8000,-2000,5200
51770,Roanoke city,Va.,3000,0,8000,-2000,5200
51163,Rockbridge County,Va.,3000,0,7000,0,4500
51165,Rockingham County,Va.,3000,0,7000,0,4500
51167,Russell County,Va.,3000,0,7000,0,4500
51775,Salem city,Va.,3000,0,8000,-2000,5200
51169,Scott County,Va.,3000,0,7000,300,4000
51171,Shenandoah County,Va.,3000,0,7000,0,4500
51173,Smyth County,Va.,3000,0,7000,0,4500
51175,Southampton County,Va.,3000,0,7000,0,4500
51177,Spotsylvania County,Va.,3000,0,7000,0,4000
51179,Stafford County,Va.,3000,0,7000,0,4000
51790,Staunton city,Va.,3000,0,8000,500,5200
51800,Suffolk city,Va.,3000,0,7000,0,4500
51181,Surry County,Va.,3000,0,7000,0,4500
51183,Sussex County,Va.,3000,0,7000,0,4500
51185,Tazewell County,Va.,3000,0,8000,-2000,5200
51810,Virginia Beach city,Va.,3000,0,7000,0,4500
51187,Warren County,Va.,3000,0,7000,0,4000
51191,Washington County,Va.,3000,0,7000,0,4000
51820,Waynesboro city,Va.,3000,0,8000,500,5200
51193,Westmoreland County,Va.,3000,0,7000,0,4000
51830,Williamsburg city,Va.,3000,0,8000,-2000,5200
51840,Winchester city,Va.,3000,0,7000,0,4500
51195,Wise County,Va.,3000,0,7000,0,4500
51197,Wythe County,Va.,3000,0,8000,-2000,5200
51199,York County,Va.,3000,0,8000,-2000,5200
55001,Adams County,Wis.,1850,-1750,10500,1500,6000
55003,Ashland County,Wis.,3600,0,9000,3000,4000
55005,Barron County,Wis.,3600,0,9000,1000,6000
55007,Bayfield County,Wis.,3600,0,9000,3000,4000
55009,Brown County,Wis.,2800,-200,10500,1500,5000
55011,Buffalo County,Wis.,3200,-800,10000,2000,5200
55013,Burnett County,Wis.,3600,0,9000,3000,4000
55015,Calumet County,Wis.,2800,-200,10000,1000,5000
55017,Chippewa County,Wis.,3600,0,9000,1000,6000
55019,Clark County,Wis.,3200,-400,10000,4000,4000
55021,Columbia County,Wis.,1850,-950,10500,500,6000
55023,Crawford County,Wis.,1850,-2150,10500,1500,6000
55025,Dane County,Wis.,1850,-950,10500,500,6000
55027,Dodge County,Wis.,1850,-950,10500,500,5500
55029,Door County,Wis.,2800,-200,10500,1500,5000
55031,Douglas County,Wis.,3600,0,9000,3000,4000
55033,Dunn County,Wis.,3600,0,9000,1000,6000
55035,Eau Claire County,Wis.,3600,0,9000,1000,6000
55037,Florence County,Wis.,3200,-200,10000,6600,4000
55039,Fond du Lac County,Wis.,1850,-1150,10500,1500,5200
55041,Forest County,Wis.,3200,-200,10000,4000,4000
55043,Grant County,Wis.,1850,-2150,10500,1500,6000
55045,Green County,Wis.,1850,-2150,10500,500,6000
55047,Green Lake County,Wis.,1850,-2150,10500,1500,5500
55049,Iowa County,Wis.,1850,-950,10500,500,6000
55051,Iron County,Wis.,3200,-400,10000,4000,4000
55053,Jackson County,Wis.,3200,-400,10000,2000,5000
55055,Jefferson County,Wis.,1850,-950,10500,500,6000
55057,Juneau County,Wis.,1850,-1750,10500,1500,6000
55059,Kenosha County,Wis.,2800,-200,10000,1000,5000
55061,Kewaunee County,Wis.,2800,-200,10500,1500,5000
55063,La Crosse County,Wis.,3200,-800,10000,2000,5000
55065,Lafayette County,Wis.,1850,-2150,10500,1500,6000
55067,Langlade County,Wis.,2800,-200,10000,1000,5000
55069,Lincoln County,Wis.,2800,-200,10000,1000,5000
55071,Manitowoc County,Wis.,2800,-200,10500,1500,5000
55073,Marathon County,Wis.,2800,-200,10000,1000,5000
55075,Marinette County,Wis.,2800,-200,10500,1500,5000
55077,Marquette County,Wis.,1850,-2150,10500,1500,5500
55078,Menominee County,Wis.,3200,-200,10000,1000,4000
55079,Milwaukee County,Wis.,2800,-200,10000,1000,5000
55081,Monroe County,Wis.,3200,-400,10000,2000,5000
55083,Oconto County,Wis.,2800,-200,10500,1500,5000
55085,Oneida County,Wis.,3200,-300,10000,3000,4000
55087,Outagamie County,Wis.,2800,-200,10500,1500,5000
55089,Ozaukee County,Wis.,2800,-200,10000,1000,5000
55091,Pepin County,Wis.,3200,-400,10000,2000,5200
55093,Pierce County,Wis.,3900,0,7800,-200,3900
55095,Polk County,Wis.,3900,0,7800,-200,3900
55097,Portage County,Wis.,2800,-700,10000,3000,5000
55099,Price County,Wis.,3200,-400,10000,4000,4000
55101,Racine County,Wis.,2800,-200,10000,1000,5000
55103,Richland County,Wis.,1850,-2150,10500,1500,6000
55105,Rock County,Wis.,1850,-2150,10500,500,6000
55107,Rusk County,Wis.,3200,-400,10000,2000,5200
55109,St. Croix County,Wis.,3900,0,7800,-200,3900
55111,Sauk County,Wis.,1850,-950,10500,500,6000
55113,Sawyer County,Wis.,3600,0,9000,3000,4000
55115,Shawano County,Wis.,2800,-200,10500,1500,5000
55117,Sheboygan County,Wis.,2800,-200,10500,1500,5000
55119,Taylor County,Wis.,2800,-200,10000,1000,5000
55121,Trempealeau County,Wis.,3200,-400,10000,2000,5000
55123,Vernon County,Wis.,1850,-2150,10500,1500,6000
55125,Vilas County,Wis.,3200,-400,10000,4000,4000
55127,Walworth County,Wis.,1850,-1150,10500,500,5000
