FIPS,c,s,bi,bf,si,sf,gi,gf,pi,pf
39097,Madison County,Ohio,5553,9526,2775,5050,1304,2108,,
39099,Mahoning County,Ohio,5494,9788,2805,5287,1189,2044,125,250
39101,Marion County,Ohio,5368,8971,2626,4726,1341,2136,,
39103,Medina County,Ohio,5531,9908,2870,5436,1166,2016,125,250
39105,Meigs County,Ohio,5429,9094,2694,4833,1365,2130,,
39107,Mercer County,Ohio,5292,8917,2550,4600,1292,2083,,
39109,Miami County,Ohio,5465,9626,2724,5048,1344,2313,500,1000
39111,Monroe County,Ohio,5429,9094,2694,4833,1365,2130,,
39113,Montgomery County,Ohio,5408,9983,2989,5716,1152,2043,500,1000
39115,Morgan County,Ohio,5429,9094,2694,4833,1365,2130,,
39117,Morrow County,Ohio,5497,9416,2710,4943,1288,2115,,
39119,Muskingum County,Ohio,5350,8700,2625,4625,1361,2056,,
39121,Noble County,Ohio,5429,9094,2694,4833,1365,2130,,
39123,Ottawa County,Ohio,5377,9391,2616,4832,1293,2187,,
39125,Paulding County,Ohio,5368,8971,2626,4726,1341,2136,,
39127,Perry County,Ohio,5350,8700,2625,4625,1361,2056,,
39129,Pickaway County,Ohio,5553,9526,2775,5050,1304,2108,,
39131,Pike County,Ohio,5350,8700,2625,4625,1361,2056,,
39133,Portage County,Ohio,5531,9908,2870,5436,1166,2016,125,250
39135,Preble County,Ohio,5465,9626,2724,5048,1344,2313,500,1000
39137,Putnam County,Ohio,5313,9125,2561,4687,1286,2143,,
39139,Richland County,Ohio,5368,8971,2626,4726,1341,2136,,
39141,Ross County,Ohio,5297,8719,2588,4588,1275,1950,,
39143,Sandusky County,Ohio,5368,8971,2626,4726,1341,2136,,
39145,Scioto County,Ohio,5378,9089,2658,4789,1286,2027,,
39147,Seneca County,Ohio,5313,9125,2561,4687,1286,2143,,
39149,Shelby County,Ohio,5338,9175,2568,4682,1308,2154,,
39151,Stark County,Ohio,5117,9678,2908,5662,974,1786,125,250
39153,Summit County,Ohio,5482,10174,3071,5920,1066,1892,125,250
39155,Trumbull County,Ohio,5494,9788,2805,5287,1189,2044,125,250
39157,Tuscarawas County,Ohio,4782,8597,2578,4878,1031,1776,,
39159,Union County,Ohio,5553,9526,2775,5050,1304,2108,,
39161,Van Wert County,Ohio,5292,8917,2550,4600,1292,2083,,
39163,Vinton County,Ohio,5429,9094,2694,4833,1365,2130,,
39165,Warren County,Ohio,5519,9885,2763,5156,1411,2489,667,1333
39167,Washington County,Ohio,5429,9094,2694,4833,1365,2130,,
39169,Wayne County,Ohio,5471,9514,2740,5063,1217,2033,,
39171,Williams County,Ohio,5368,8971,2626,4726,1341,2136,,
39173,Wood County,Ohio,5422,9733,2700,5097,1183,2065,125,250
39175,Wyandot County,Ohio,5368,8971,2626,4726,1341,2136,,
40001,Adair County,Okla.,5068,11405,4105,9509,1729,4771,,
40003,Alfalfa County,Okla.,4972,11117,4017,9211,1600,4300,,
40005,Atoka County,Okla.,5250,12493,4536,11114,1969,5906,,
40007,Beaver County,Okla.,4917,12217,4583,11467,1563,4688,,
40009,Beckham County,Okla.,5250,12493,4536,11114,1969,5906,,
40011,Blaine County,Okla.,5068,11405,4105,9509,1729,4771,,
40013,Bryan County,Okla.,5150,12410,4550,11220,1833,5500,,
40015,Caddo County,Okla.,4972,11117,4017,9211,1600,4300,,
40017,Canadian County,Okla.,5135,11342,3896,8892,1596,4404,,
40019,Carter County,Okla.,5068,11405,4105,9509,1729,4771,,
40021,Cherokee County,Okla.,4972,11117,4017,9211,1600,4300,,
40023,Choctaw County,Okla.,5250,12493,4536,11114,1969,5906,,
40025,Cimarron County,Okla.,4917,12217,4583,11467,1563,4688,,
40027,Cleveland County,Okla.,5183,11297,3925,8644,1578,4141,,
40029,Coal County,Okla.,5250,12493,4536,11114,1969,5906,,
40031,Comanche County,Okla.,5250,12493,4536,11114,1969,5906,,
40033,Cotton County,Okla.,4972,11117,4017,9211,1600,4300,,
40035,Craig County,Okla.,5068,11405,4105,9509,1729,4771,,
40037,Creek County,Okla.,5183,11297,3925,8644,1578,4141,,
40039,Custer County,Okla.,5250,12493,4536,11114,1969,5906,,
40041,Delaware County,Okla.,4972,11117,4017,9211,1600,4300,,
40043,Dewey County,Okla.,4972,11117,4017,9211,1600,4300,,
40045,Ellis County,Okla.,4917,12217,4583,11467,1563,4688,,
40047,Garfield County,Okla.,4972,11117,4017,9211,1600,4300,,
40049,Garvin County,Okla.,4972,11117,4017,9211,1600,4300,,
40051,Grady County,Okla.,5135,11342,3896,8892,1596,4404,,
40053,Grant County,Okla.,4972,11117,4017,9211,1600,4300,,
40055,Greer County,Okla.,5250,12493,4536,11114,1969,5906,,
40057,Harmon County,Okla.,5150,12410,4550,11220,1833,5500,,
40059,Harper County,Okla.,4917,12217,4583,11467,1563,4688,,
40061,Haskell County,Okla.,5068,11405,4105,9509,1729,4771,,
40063,Hughes County,Okla.,5068,11405,4105,9509,1729,4771,,
40065,Jackson County,Okla.,5150,12410,4550,11220,1833,5500,,
40067,Jefferson County,Okla.,5068,11405,4105,9509,1729,4771,,
40069,Johnston County,Okla.,5250,12493,4536,11114,1969,5906,,
40071,Kay County,Okla.,5150,12410,4550,11220,1833,5500,,
40073,Kingfisher County,Okla.,5068,11405,4105,9509,1729,4771,,
40075,Kiowa County,Okla.,5068,11405,4105,9509,1729,4771,,
40077,Latimer County,Okla.,5250,12493,4536,11114,1969,5906,,
40079,Le Flore County,Okla.,5150,12410,4550,11220,1833,5500,,
40081,Lincoln County,Okla.,5135,11342,3896,8892,1596,4404,,
40083,Logan County,Okla.,5135,11342,3896,8892,1596,4404,,
40085,Love County,Okla.,5068,11405,4105,9509,1729,4771,,
40093,Major County,Okla.,4972,11117,4017,9211,1600,4300,,
40095,Marshall County,Okla.,5150,12410,4550,11220,1833,5500,,
40097,Mayes County,Okla.,4972,11117,4017,9211,1600,4300,,
40087,McClain County,Okla.,5135,11342,3896,8892,1596,4404,,
40089,McCurtain County,Okla.,5250,12493,4536,11114,1969,5906,,
40091,McIntosh County,Okla.,4972,11117,4017,9211,1600,4300,,
40099,Murray County,Okla.,5250,12493,4536,11114,1969,5906,,
40101,Muskogee County,Okla.,5068,11405,4105,9509,1729,4771,,
40103,Noble County,Okla.,5068,11405,4105,9509,1729,4771,,
40105,Nowata County,Okla.,4972,11117,4017,9211,1600,4300,,
40107,Okfuskee County,Okla.,4972,11117,4017,9211,1600,4300,,
40109,Oklahoma County,Okla.,5183,11297,3925,8644,1578,4141,,
40111,Okmulgee County,Okla.,5183,11297,3925,8644,1578,4141,,
40113,Osage County,Okla.,5183,11297,3925,8644,1578,4141,,
40115,Ottawa County,Okla.,4972,11117,4017,9211,1600,4300,,
40117,Pawnee County,Okla.,5135,11342,3896,8892,1596,4404,,
40119,Payne County,Okla.,5250,12493,4536,11114,1969,5906,,
40121,Pittsburg County,Okla.,4972,11117,4017,9211,1600,4300,,
40123,Pontotoc County,Okla.,5068,11405,4105,9509,1729,4771,,
40125,Pottawatomie County,Okla.,5068,11405,4105,9509,1729,4771,,
40127,Pushmataha County,Okla.,5068,11405,4105,9509,1729,4771,,
40129,Roger Mills County,Okla.,5250,12493,4536,11114,1969,5906,,
40131,Rogers County,Okla.,5183,11297,3925,8644,1578,4141,,
40133,Seminole County,Okla.,4972,11117,4017,9211,1600,4300,,
40135,Sequoyah County,Okla.,4972,11117,4017,9211,1600,4300,,
40137,Stephens County,Okla.,5150,12410,4550,11220,1833,5500,,
40139,Texas County,Okla.,4917,12217,4583,11467,1563,4688,,
40141,Tillman County,Okla.,5068,11405,4105,9509,1729,4771,,
40143,Tulsa County,Okla.,5183,11297,3925,8644,1578,4141,,
40145,Wagoner County,Okla.,5183,11297,3925,8644,1578,4141,,
40147,Washington County,Okla.,5250,12007,4275,9610,1722,4667,,
40149,Washita County,Okla.,5150,12410,4550,11220,1833,5500,,
40151,Woods County,Okla.,4821,10664,3879,8743,1406,3594,,
40153,Woodward County,Okla.,4917,12217,4583,11467,1563,4688,,
41001,Baker County,Ore.,4859,9718,2421,4842,1121,2242,500,1000
41003,Benton County,Ore.,4830,9660,2537,5074,1159,2319,750,1500
41005,Clackamas County,Ore.,4738,9476,2261,4522,976,1953,750,1500
41007,Clatsop County,Ore.,4859,9718,2421,4842,1121,2242,500,1000
41009,Columbia County,Ore.,4830,9660,2352,4705,1050,2100,500,1000
41011,Coos County,Ore.,4859,9718,2630,5260,1250,2500,750,1500
41013,Crook County,Ore.,4859,9718,2630,5260,1250,2500,750,1500
41015,Curry County,Ore.,4753,9507,2672,5344,1246,2492,750,1500
41017,Deschutes County,Ore.,4859,9718,2630,5260,1250,2500,750,1500
41019,Douglas County,Ore.,4874,9747,2190,4381,961,1921,500,1000
41021,Gilliam County,Ore.,4859,9718,2421,4842,1121,2242,500,1000
41023,Grant County,Ore.,4859,9718,2421,4842,1121,2242,500,1000
41025,Harney County,Ore.,4859,9718,2421,4842,1121,2242,500,1000
41027,Hood River County,Ore.,4830,9660,2537,5074,1159,2319,750,1500
41029,Jackson County,Ore.,4859,9718,2421,4842,1121,2242,500,1000
41031,Jefferson County,Ore.,4859,9718,2421,4842,1121,2242,500,1000
41033,Josephine County,Ore.,4874,9747,2190,4381,961,1921,500,1000
41035,Klamath County,Ore.,4874,9747,2190,4381,961,1921,500,1000
41037,Lake County,Ore.,4859,9718,2421,4842,1121,2242,500,1000
41039,Lane County,Ore.,4867,9733,2624,5248,1254,2507,750,1500
41041,Lincoln County,Ore.,4859,9718,2421,4842,1121,2242,500,1000
41043,Linn County,Ore.,4830,9660,2537,5074,1159,2319,750,1500
41045,Malheur County,Ore.,4859,9718,2421,4842,1121,2242,500,1000
41047,Marion County,Ore.,4845,9691,2340,4681,1031,2061,750,1500
41049,Morrow County,Ore.,4859,9718,2421,4842,1121,2242,500,1000
41051,Multnomah County,Ore.,4738,9476,2261,4522,976,1953,750,1500
41053,Polk County,Ore.,4845,9691,2340,4681,1031,2061,750,1500
41055,Sherman County,Ore.,4859,9718,2421,4842,1121,2242,500,1000
41057,Tillamook County,Ore.,4859,9718,2421,4842,1121,2242,500,1000
41059,Umatilla County,Ore.,4859,9718,2421,4842,1121,2242,500,1000
41061,Union County,Ore.,4859,9718,2630,5260,1250,2500,750,1500
41063,Wallowa County,Ore.,4859,9718,2421,4842,1121,2242,500,1000
41065,Wasco County,Ore.,4859,9718,2421,4842,1121,2242,500,1000
41067,Washington County,Ore.,4738,9476,2261,4522,976,1953,750,1500
41069,Wheeler County,Ore.,4859,9718,2421,4842,1121,2242,500,1000
41071,Yamhill County,Ore.,4933,9865,2494,4989,1159,2319,750,1500
42001,Adams County,Pa.,5295,10590,2433,4867,1403,2805,100,200
42003,Allegheny County,Pa.,5490,10980,2293,4587,857,1713,250,500
42005,Armstrong County,Pa.,5395,10791,2583,5167,963,1925,250,500
42007,Beaver County,Pa.,5450,10900,2408,4816,892,1785,250,500
42009,Bedford County,Pa.,5395,10791,2540,5080,923,1845,250,500
42011,Berks County,Pa.,5295,10590,2433,4867,1403,2805,100,200
42013,Blair County,Pa.,5446,10892,2811,5622,1222,2444,188,375
42015,Bradford County,Pa.,5194,10388,2917,5833,1369,2738,170,340
42017,Bucks County,Pa.,5623,11246,2668,5336,506,1011,,
42019,Butler County,Pa.,5450,10900,2408,4816,892,1785,250,500
42021,Cambria County,Pa.,5446,10892,2811,5622,1224,2447,188,375
42023,Cameron County,Pa.,5495,10990,2750,5500,1265,2529,188,375
42025,Carbon County,Pa.,5194,10388,2917,5833,1369,2738,170,340
42027,Centre County,Pa.,5303,10606,2388,4776,1273,2547,179,357
42029,Chester County,Pa.,5623,11246,2668,5336,506,1011,,
42031,Clarion County,Pa.,5439,10878,2423,4846,986,1973,250,500
42033,Clearfield County,Pa.,5495,10990,2750,5500,1265,2529,188,375
42035,Clinton County,Pa.,5283,10567,2857,5714,1307,2614,170,340
42037,Columbia County,Pa.,5359,10718,2457,4914,1369,2738,100,200
42039,Crawford County,Pa.,5439,10878,2473,4946,1005,2009,250,500
42041,Cumberland County,Pa.,5295,10590,2433,4867,1403,2805,100,200
42043,Dauphin County,Pa.,5359,10718,2438,4876,1360,2719,100,200
42045,Delaware County,Pa.,5623,11246,2668,5336,506,1011,,
42047,Elk County,Pa.,5439,10878,2423,4846,965,1930,250,500
42049,Erie County,Pa.,5495,10991,2303,4606,925,1850,250,500
42051,Fayette County,Pa.,5395,10791,2583,5167,941,1882,250,500
42053,Forest County,Pa.,5439,10878,2423,4846,986,1973,250,500
42055,Franklin County,Pa.,5217,10433,2217,4433,1243,2486,125,250
42057,Fulton County,Pa.,5295,10590,2433,4867,1403,2805,100,200
42059,Greene County,Pa.,5395,10791,2583,5167,941,1882,250,500
42061,Huntingdon County,Pa.,5495,10990,2750,5500,1269,2538,188,375
42063,Indiana County,Pa.,5395,10791,2583,5167,963,1925,250,500
42065,Jefferson County,Pa.,5495,10990,2750,5500,1261,2522,188,375
42067,Juniata County,Pa.,5359,10718,2457,4914,1369,2738,100,200
42069,Lackawanna County,Pa.,5283,10567,2857,5714,1307,2614,170,340
42071,Lancaster County,Pa.,5295,10590,2433,4867,1403,2805,100,200
42073,Lawrence County,Pa.,5395,10791,2583,5167,963,1925,250,500
42075,Lebanon County,Pa.,5295,10590,2433,4867,1403,2805,100,200
42077,Lehigh County,Pa.,5417,10833,2490,4979,1402,2805,100,200
42079,Luzerne County,Pa.,5283,10567,2857,5714,1307,2614,170,340
42081,Lycoming County,Pa.,5283,10567,2857,5714,1307,2614,170,340
42083,McKean County,Pa.,5439,10878,2473,4946,1005,2009,250,500
42085,Mercer County,Pa.,5395,10791,2583,5167,941,1882,250,500
42087,Mifflin County,Pa.,5359,10718,2457,4914,1369,2738,100,200
42089,Monroe County,Pa.,5283,10567,2857,5714,1307,2614,170,340
42091,Montgomery County,Pa.,5623,11246,2668,5336,506,1011,,
42093,Montour County,Pa.,5359,10718,2457,4914,1369,2738,100,200
42095,Northampton County,Pa.,5417,10833,2490,4979,1402,2805,100,200
42097,Northumberland County,Pa.,5359,10718,2457,4914,1369,2738,100,200
42099,Perry County,Pa.,5359,10718,2438,4876,1360,2719,100,200
42101,Philadelphia County,Pa.,5623,11246,2668,5336,506,1011,,
42103,Pike County,Pa.,5194,10388,2917,5833,1369,2738,170,340
42105,Potter County,Pa.,5495,10990,2750,5500,1265,2529,188,375
42107,Schuylkill County,Pa.,5359,10718,2457,4914,1369,2738,100,200
42109,Snyder County,Pa.,5359,10718,2457,4914,1369,2738,100,200
42111,Somerset County,Pa.,5446,10892,2811,5622,1224,2447,188,375
42113,Sullivan County,Pa.,5194,10388,2917,5833,1369,2738,170,340
42115,Susquehanna County,Pa.,5283,10567,2857,5714,1307,2614,170,340
42117,Tioga County,Pa.,5194,10388,2917,5833,1369,2738,170,340
42119,Union County,Pa.,5359,10718,2457,4914,1369,2738,100,200
42121,Venango County,Pa.,5395,10791,2540,5080,923,1845,250,500
42123,Warren County,Pa.,5439,10878,2473,4946,985,1970,250,500
42125,Washington County,Pa.,5450,10900,2408,4816,892,1785,250,500
42127,Wayne County,Pa.,5283,10567,2857,5714,1307,2614,170,340
42129,Westmoreland County,Pa.,5450,10900,2408,4816,892,1785,250,500
42131,Wyoming County,Pa.,5283,10567,2857,5714,1307,2614,170,340
42133,York County,Pa.,5295,10590,2433,4867,1403,2805,100,200
45001,Abbeville County,S.C.,5394,9850,2705,5139,1083,2213,,
45003,Aiken County,S.C.,5394,9850,2705,5139,1083,2213,,
45005,Allendale County,S.C.,5394,9850,2705,5139,1083,2213,,
45007,Anderson County,S.C.,5394,9850,2705,5139,1083,2213,,
45009,Bamberg County,S.C.,5394,9850,2705,5139,1083,2213,,
45011,Barnwell County,S.C.,5394,9850,2705,5139,1083,2213,,
45013,Beaufort County,S.C.,5394,9850,2705,5139,1083,2213,,
45015,Berkeley County,S.C.,5422,10011,2742,5230,1096,2235,,
45017,Calhoun County,S.C.,5422,10011,2742,5230,1096,2235,,
45019,Charleston County,S.C.,5422,10011,2742,5230,1096,2235,,
45021,Cherokee County,S.C.,5394,9850,2705,5139,1083,2213,,
45023,Chester County,S.C.,5394,9850,2705,5139,1083,2213,,
45025,Chesterfield County,S.C.,5394,9850,2705,5139,1083,2213,,
45027,Clarendon County,S.C.,5394,9850,2705,5139,1083,2213,,
45029,Colleton County,S.C.,5394,9850,2705,5139,1083,2213,,
45031,Darlington County,S.C.,5394,9850,2705,5139,1083,2213,,
45033,Dillon County,S.C.,5394,9850,2705,5139,1083,2213,,
45035,Dorchester County,S.C.,5422,10011,2742,5230,1096,2235,,
45037,Edgefield County,S.C.,5394,9850,2705,5139,1083,2213,,
45039,Fairfield County,S.C.,5422,10011,2742,5230,1096,2235,,
45041,Florence County,S.C.,5464,10094,2742,5230,1108,2258,,
45043,Georgetown County,S.C.,5394,9850,2705,5139,1083,2213,,
45045,Greenville County,S.C.,5422,10011,2742,5230,1096,2235,,
45047,Greenwood County,S.C.,5394,9850,2705,5139,1083,2213,,
45049,Hampton County,S.C.,5394,9850,2705,5139,1083,2213,,
45051,Horry County,S.C.,5394,9850,2705,5139,1083,2213,,
45053,Jasper County,S.C.,5394,9850,2705,5139,1083,2213,,
45055,Kershaw County,S.C.,5422,10011,2742,5230,1096,2235,,
45057,Lancaster County,S.C.,5422,10011,2742,5230,1096,2235,,
45059,Laurens County,S.C.,5394,9850,2705,5139,1083,2213,,
45061,Lee County,S.C.,5394,9850,2705,5139,1083,2213,,
45063,Lexington County,S.C.,5422,10011,2742,5230,1096,2235,,
45067,Marion County,S.C.,5394,9850,2705,5139,1083,2213,,
45069,Marlboro County,S.C.,5394,9850,2705,5139,1083,2213,,
45065,McCormick County,S.C.,5394,9850,2705,5139,1083,2213,,
45071,Newberry County,S.C.,5422,10011,2742,5230,1096,2235,,
45073,Oconee County,S.C.,5394,9850,2705,5139,1083,2213,,
45075,Orangeburg County,S.C.,5422,10011,2742,5230,1096,2235,,
45077,Pickens County,S.C.,5394,9850,2705,5139,1083,2213,,
45079,Richland County,S.C.,5422,10011,2742,5230,1096,2235,,
45081,Saluda County,S.C.,5394,9850,2705,5139,1083,2213,,
45083,Spartanburg County,S.C.,5422,10011,2742,5230,1096,2235,,
45085,Sumter County,S.C.,5422,10011,2742,5230,1096,2235,,
45087,Union County,S.C.,5394,9850,2705,5139,1083,2213,,
45089,Williamsburg County,S.C.,5394,9850,2705,5139,1083,2213,,
45091,York County,S.C.,5422,10011,2742,5230,1096,2235,,
46003,Aurora County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46005,Beadle County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46007,Bennett County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46009,Bon Homme County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46011,Brookings County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46013,Brown County,S.D.,5244,10489,2800,5600,1167,2333,250,500
46015,Brule County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46017,Buffalo County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46019,Butte County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46021,Campbell County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46023,Charles Mix County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46025,Clark County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46027,Clay County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46029,Codington County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46031,Corson County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46033,Custer County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46035,Davison County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46037,Day County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46039,Deuel County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46041,Dewey County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46043,Douglas County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46045,Edmunds County,S.D.,5244,10489,2800,5600,1167,2333,250,500
46047,Fall River County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46049,Faulk County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46051,Grant County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46053,Gregory County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46055,Haakon County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46057,Hamlin County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46059,Hand County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46061,Hanson County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46063,Harding County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46065,Hughes County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46067,Hutchinson County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46069,Hyde County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46071,Jackson County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46073,Jerauld County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46075,Jones County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46077,Kingsbury County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46079,Lake County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46081,Lawrence County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46083,Lincoln County,S.D.,5244,10489,2800,5600,1167,2333,250,500
46085,Lyman County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46091,Marshall County,S.D.,5244,10489,2800,5600,1167,2333,250,500
46087,McCook County,S.D.,5244,10489,2800,5600,1167,2333,250,500
46089,McPherson County,S.D.,5244,10489,2800,5600,1167,2333,250,500
46093,Meade County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46095,Mellette County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46097,Miner County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46099,Minnehaha County,S.D.,5244,10489,2800,5600,1167,2333,250,500
46101,Moody County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46103,Pennington County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46105,Perkins County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46107,Potter County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46109,Roberts County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46111,Sanborn County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46113,Shannon County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46115,Spink County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46117,Stanley County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46119,Sully County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46121,Todd County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46123,Tripp County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46125,Turner County,S.D.,5244,10489,2800,5600,1167,2333,250,500
46127,Union County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46129,Walworth County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46135,Yankton County,S.D.,5244,10489,2816,5632,1167,2333,250,500
46137,Ziebach County,S.D.,5244,10489,2816,5632,1167,2333,250,500
47001,Anderson County,Tenn.,4747,9495,2724,5449,1788,3576,125,250
47003,Bedford County,Tenn.,4838,9677,2748,5496,1804,3608,,
47005,Benton County,Tenn.,4838,9677,2748,5496,1804,3608,,
47007,Bledsoe County,Tenn.,4775,9550,2721,5441,1729,3457,,
47009,Blount County,Tenn.,4747,9495,2724,5449,1788,3576,125,250
47011,Bradley County,Tenn.,4775,9550,2721,5441,1729,3457,,
47013,Campbell County,Tenn.,4747,9495,2724,5449,1788,3576,125,250
47015,Cannon County,Tenn.,4838,9677,2748,5496,1804,3608,,
47017,Carroll County,Tenn.,4838,9677,2748,5496,1804,3608,,
47019,Carter County,Tenn.,4838,9677,2748,5496,1804,3608,,
47021,Cheatham County,Tenn.,4900,9800,2810,5621,1794,3588,125,250
47023,Chester County,Tenn.,4838,9677,2748,5496,1804,3608,,
47025,Claiborne County,Tenn.,4747,9495,2724,5449,1788,3576,125,250
47027,Clay County,Tenn.,4838,9677,2748,5496,1804,3608,,
47029,Cocke County,Tenn.,4747,9495,2724,5449,1788,3576,125,250
47031,Coffee County,Tenn.,4838,9677,2748,5496,1804,3608,,
47033,Crockett County,Tenn.,4838,9677,2748,5496,1804,3608,,
47035,Cumberland County,Tenn.,4838,9677,2748,5496,1804,3608,,
47037,Davidson County,Tenn.,4900,9800,2810,5621,1794,3588,125,250
47039,Decatur County,Tenn.,4838,9677,2748,5496,1804,3608,,
47041,DeKalb County,Tenn.,4838,9677,2748,5496,1804,3608,,
47043,Dickson County,Tenn.,4838,9677,2748,5496,1804,3608,,
47045,Dyer County,Tenn.,4838,9677,2748,5496,1804,3608,,
47047,Fayette County,Tenn.,4900,9800,2810,5621,1794,3588,125,250
47049,Fentress County,Tenn.,4838,9677,2748,5496,1804,3608,,
47051,Franklin County,Tenn.,4775,9550,2721,5441,1729,3457,,
47053,Gibson County,Tenn.,4838,9677,2748,5496,1804,3608,,
47055,Giles County,Tenn.,4838,9677,2748,5496,1804,3608,,
47057,Grainger County,Tenn.,4747,9495,2724,5449,1788,3576,125,250
47059,Greene County,Tenn.,4838,9677,2748,5496,1804,3608,,
47061,Grundy County,Tenn.,4775,9550,2721,5441,1729,3457,,
47063,Hamblen County,Tenn.,4747,9495,2724,5449,1788,3576,125,250
47065,Hamilton County,Tenn.,4775,9550,2721,5441,1729,3457,,
47067,Hancock County,Tenn.,4838,9677,2748,5496,1804,3608,,
47069,Hardeman County,Tenn.,4838,9677,2748,5496,1804,3608,,
47071,Hardin County,Tenn.,4838,9677,2748,5496,1804,3608,,
47073,Hawkins County,Tenn.,4838,9677,2748,5496,1804,3608,,
47075,Haywood County,Tenn.,4900,9800,2810,5621,1794,3588,125,250
47077,Henderson County,Tenn.,4838,9677,2748,5496,1804,3608,,
47079,Henry County,Tenn.,4838,9677,2748,5496,1804,3608,,
47081,Hickman County,Tenn.,4838,9677,2748,5496,1804,3608,,
47083,Houston County,Tenn.,4838,9677,2748,5496,1804,3608,,
47085,Humphreys County,Tenn.,4838,9677,2748,5496,1804,3608,,
47087,Jackson County,Tenn.,4838,9677,2748,5496,1804,3608,,
47089,Jefferson County,Tenn.,4747,9495,2724,5449,1788,3576,125,250
47091,Johnson County,Tenn.,4838,9677,2748,5496,1804,3608,,
47093,Knox County,Tenn.,4747,9495,2724,5449,1788,3576,125,250
47095,Lake County,Tenn.,4838,9677,2748,5496,1804,3608,,
47097,Lauderdale County,Tenn.,4900,9800,2810,5621,1794,3588,125,250
47099,Lawrence County,Tenn.,4838,9677,2748,5496,1804,3608,,
47101,Lewis County,Tenn.,4838,9677,2748,5496,1804,3608,,
47103,Lincoln County,Tenn.,4838,9677,2748,5496,1804,3608,,
47105,Loudon County,Tenn.,4747,9495,2724,5449,1788,3576,125,250
47111,Macon County,Tenn.,4838,9677,2748,5496,1804,3608,,
47113,Madison County,Tenn.,4838,9677,2748,5496,1804,3608,,
47115,Marion County,Tenn.,4775,9550,2721,5441,1729,3457,,
47117,Marshall County,Tenn.,4838,9677,2748,5496,1804,3608,,
47119,Maury County,Tenn.,4838,9677,2748,5496,1804,3608,,
47107,McMinn County,Tenn.,4775,9550,2721,5441,1729,3457,,
47109,McNairy County,Tenn.,4838,9677,2748,5496,1804,3608,,
47121,Meigs County,Tenn.,4775,9550,2721,5441,1729,3457,,
47123,Monroe County,Tenn.,4747,9495,2724,5449,1788,3576,125,250
47125,Montgomery County,Tenn.,4900,9800,2810,5621,1794,3588,125,250
47127,Moore County,Tenn.,4838,9677,2748,5496,1804,3608,,
